avg_liquidity,day,fee_apr,fee_tier,fees_usd,lp_addr,num_trades,token_pair,tvl_usd,volume_to_tvl,volume_usd
1.3170501066044969e+23,2024-07-14 00:00:00.000 UTC,0.03483184874823575,0.05%,192.41807235588914,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,580,OP-WETH,2016332.7223172565,0.19085944519588402,384836.14471177803
2205695797109584100,2024-07-14 00:00:00.000 UTC,0.03296566250482358,1.00%,94.99332713332953,0xdc6cb16b8d635ef255cef370263c35ac0007186a,11,USDC-WLD,1051778.1767202371,0.00903168835747738,9499.332713332953
14069415110232088,2024-07-14 00:00:00.000 UTC,0.03207577545426887,0.30%,97.43679150092338,0x73b14a78a0d396c521f954532d43fd5ffe385216,20,WBTC-WETH,1108762.8714857984,0.02929294562036009,32478.930500307797
81468366245441600000,2024-07-14 00:00:00.000 UTC,0.031121707088306305,1.00%,412.7791974125926,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,1161,USDC-WLD,4841135.694396467,0.008526495092677892,41277.919741259255
31956951543491096,2024-07-14 00:00:00.000 UTC,0.011178324597358458,0.05%,111.89191763802334,0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c,123,WBTC-WETH,3653548.39916207,0.06125109368398428,223783.83527604674
6.897991719023399e+21,2024-07-14 00:00:00.000 UTC,0.011101753267585002,0.30%,12.779733738946316,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,42,WETH-WLD,420168.12140342,0.01013858745895986,4259.911246315438
5.8257544640062175e+22,2024-07-14 00:00:00.000 UTC,0.01091435340417668,0.05%,0.4892336398071576,0x777662f4d004ff6cd986319e25806cad359456c5,4,MAI-WETH,16361.04970369725,0.059804676187323255,978.4672796143151
128685159121845700,2024-07-14 00:00:00.000 UTC,0.008307612934842501,0.05%,50.97524163801332,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,213,USDC-WETH,2239628.078940864,0.04552116676633186,101950.48327602654
5468264652408689,2024-07-14 00:00:00.000 UTC,0.007778848688456685,0.01%,13.195367728103488,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,66,USDC-USDC,619154.5064878552,0.21311914215005906,131953.67728103488
1.8632870533755374e+23,2024-07-14 00:00:00.000 UTC,0.006022025571880141,0.30%,325.65515184790473,0x68f5c0a2de713a54991e01858fd27a3832401849,45,OP-WETH,19738230.767377615,0.00549956673229517,108551.7172826349
130767265505446110,2024-07-14 00:00:00.000 UTC,0.0028490858363006133,0.05%,69.29531778663221,0x85149247691df622eaf1a8bd0cafd40bc45154a9,256,USDC-WETH,8877511.049374143,0.01561142923984702,138590.6355732645
3.136518090574685e+21,2024-07-14 00:00:00.000 UTC,0.0016121421307713213,1.00%,8.913096055162846,0x730691cdac3cbd4d41fc5eb9d8abbb0cea795b94,5,OP-WETH,2017985.8822959312,0.0004416827755515372,891.3096055162846
